DOEID,NWEIGHT,REGIONC,DIVISION,UATYP10,HDD65,CDD65,TYPEHUQ,YEARMADERANGE,TOTSQFT_EN,TOTHSQFT,TOTCSQFT,STORIES,NCOMBATH,NHAFBATH,BEDROOMS,TOTROOMS,PRKGPLC1,WINDOWS,WINFRAME,TYPEGLASS,ADQINSUL,DRAFTY,HIGHCEIL,CELLAR,CRAWL,CONCRETE,BASEFIN,ATTIC,ATTICFIN,WALLTYPE,ROOFTYPE,FUELHEAT,EQUIPM,EQUIPAGE,FUELAUX,NOHEATBROKE,NOHEATBULK,NOHEATDAYS,HEATCNTL,TEMPHOME,TEMPNITE,TEMPGONE,ACEQUIPM_PUB,ACEQUIPAGE,BTUEL,BTUNG,BTULP,BTUFO,TOTALBTU,KWH,CUFEETNG,GALLONLP,GALLONFO,TOTALBTUSPH,DOLLAREL,DOLLARNG,DOLLARLP,DOLLARFO,TOTALDOL,NHSLDMEM,HHAGE,HHSEX,EDUCATION,ELPAY,NGPAY,PAYHELP,SCALEE,SCALEG,NWEIGHT1,NWEIGHT2,NWEIGHT3,NWEIGHT4,NWEIGHT5,NWEIGHT6,NWEIGHT7,NWEIGHT8,NWEIGHT9,NWEIGHT10,NWEIGHT11,NWEIGHT12,NWEIGHT13,NWEIGHT14,NWEIGHT15,NWEIGHT16,NWEIGHT17,NWEIGHT18,NWEIGHT19,NWEIGHT20,NWEIGHT21,NWEIGHT22,NWEIGHT23,NWEIGHT24,NWEIGHT25,NWEIGHT26,NWEIGHT27,NWEIGHT28,NWEIGHT29,NWEIGHT30,NWEIGHT31,NWEIGHT32,NWEIGHT33,NWEIGHT34,NWEIGHT35,NWEIGHT36,NWEIGHT37,NWEIGHT38,NWEIGHT39,NWEIGHT40,NWEIGHT41,NWEIGHT42,NWEIGHT43,NWEIGHT44,NWEIGHT45,NWEIGHT46,NWEIGHT47,NWEIGHT48,NWEIGHT49,NWEIGHT50,NWEIGHT51,NWEIGHT52,NWEIGHT53,NWEIGHT54,NWEIGHT55,NWEIGHT56,NWEIGHT57,NWEIGHT58,NWEIGHT59,NWEIGHT60,A_heated,E_heat_kbtu,E_heat_btu,E_heat_therm,E_heat_kwh_equiv,Thermal_Intensity_I,envelope_score,envelope_class,climate_zone,hdd_band,year_built_cat,housing_type,division_name,region_name,building_age,heating_equip_age,heating_equip_age_unknown,log_sqft,hdd_sqft_interaction,heating_per_sqft
116556,10497.231023,WEST,Pacific,U,1683,1753,2,5,2750,2750,2750,2.0,2,1,3,7,1.0,4,1,1,3,2,1.0,0.0,0.0,1.0,,1.0,0.0,4,1.0,1.0,3.0,4.0,5.0,0,0,,3.0,70.0,68.0,68.0,1.0,3.0,52911.68,33400.52,0.0,0.0,86312.2,15507.53,339.76,0.0,0.0,27979.88,2062.13,343.92,0.0,0.0,2406.05,4,58,2,5,1,1.0,,0,3,10621.565971,10631.969987,10712.073579,10719.027422,10587.0097,10732.700818,10573.866141,10558.801893,10676.040957,10714.929872,10731.247291,10852.448106,10668.805533,10681.24785,10649.674782,0.0,10580.96302,10722.324165,10524.508806,10837.929751,10565.713154,10916.287371,10688.571162,10688.141109,10615.365822,10499.92831,10761.99853,10589.698001,10613.795235,10662.025476,10771.71177,10775.287006,10752.644757,10795.912205,10683.127304,10732.819345,10791.479283,10692.584655,10826.929925,10725.795832,10659.510288,10687.59546,10649.100211,10636.402088,10938.011903,10559.567061,10707.679984,10601.261321,10593.100895,10388.331205,10713.193487,10813.303512,10553.558201,10748.352636,10646.205807,10643.848986,10554.123,10653.058173,10526.021062,10657.140392,2750,27979.88,27979880.0,279.7988,8200.433763188745,6.045455625776482,5.0,poor,mild,<2000,1980-1989,Single-family detached,Pacific,WEST,35,13.0,0,7.919719760924575,4.62825,10174.501818181818
116560,7379.5966597,MIDWEST,East North Central,U,6629,612,1,7,2000,2000,2000,,2,0,3,7,,4,2,2,2,3,,,,,,,,3,5.0,1.0,3.0,5.0,,0,0,,2.0,68.0,68.0,68.0,1.0,1.0,15454.7,69042.33,0.0,0.0,84497.03,4529.51,675.97,0.0,0.0,52644.52,842.79,612.91,0.0,0.0,1455.7,2,68,2,2,1,1.0,,0,0,7299.4878299,7490.5397786,7430.0639141,7911.9442597,7542.6128345,7699.7058802,7486.0954002,7485.4903585,7393.7684115,7473.5193428,7423.8104979,7410.2227036,7556.1203567,7592.3952452,7591.5843947,7560.6185302,7969.5459199,7681.6593656,7833.5988403,7637.7791791,7490.9181848,7429.8513175,7609.1424749,7629.7829354,7331.8153264,7573.0833065,7363.282246,7753.4887043,7653.1479275,7801.4470034,7675.7899606,7700.6833739,7693.1022485,7510.9311854,0.0,7309.8414878,7405.8046722,7485.7274082,7443.0768884,7617.3021337,7674.4930536,7528.4295894,7459.4022051,7504.4266307,7495.6560356,7605.9489637,7340.3082514,7677.3660814,7649.8420145,7406.2149768,7321.7018343,7454.5830728,7430.8967201,7236.6289669,7392.8952399,7569.8441699,7352.2455388,7511.5960031,7435.3151697,7420.7688278,2000,52644.52,52644520.0,526.4452,15429.226260257914,3.970773872378941,12.0,good,cold,6000-8000,2000-2009,Mobile home,East North Central,MIDWEST,15,18.0,0,7.601402334583733,13.258,26322.26
116564,7011.4472029,SOUTH,South Atlantic,U,2538,1785,2,7,3870,3870,3870,2.0,4,1,5,11,1.0,7,3,2,2,4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,5.0,1.0,3.0,4.0,,0,0,,1.0,73.0,73.0,70.0,1.0,4.0,39618.7,86134.34,0.0,0.0,125753.04,11611.58,868.83,0.0,0.0,69839.28,1593.15,1172.14,0.0,0.0,2765.29,2,71,2,5,1,1.0,,0,0,7200.2130131,7155.7562732,7082.3010846,7068.5746137,7111.9655349,7170.5463392,7075.3816947,7193.7866477,7073.6891356,7119.8481494,7130.0342529,7175.2577476,7121.4870435,7182.0922804,7142.4146639,7154.2909164,0.0,7102.404246,7127.0965442,7126.8714998,7119.7651704,7042.4345803,7051.6076313,7126.173707,7066.4061441,7125.6566252,7126.3300361,7181.1106232,7110.0798829,7126.5824737,7195.1110995,7201.60988,7212.2577256,7151.7126743,7204.3711588,7128.8997575,7101.967866,7191.7230917,7131.2100384,7130.2108732,7067.0208919,7217.1235801,7146.2440066,7175.039962,7138.3411423,7105.5785265,7170.4072553,7137.5948882,7104.0784797,7147.367369,7168.5498479,7124.5336006,7126.216484,7162.2211867,7107.7968395,7058.5254528,7124.0195748,7184.5122308,7219.1908403,7103.0783799,3870,69839.28,69839280.0,698.3928,20468.722157092616,7.110451371708176,10.0,medium,mild,2000-4000,2000-2009,Single-family detached,South Atlantic,SOUTH,15,13.0,0,8.261268150577648,9.82206,18046.325581395347
116567,3801.9343809,MIDWEST,West North Central,R,5643,1084,2,4,1700,1700,1700,1.0,2,1,4,8,1.0,3,1,2,2,4,1.0,1.0,0.0,0.0,1.0,0.0,,1,3.0,1.0,3.0,5.0,,0,0,,2.0,68.0,65.0,65.0,1.0,3.0,26468.06,66501.06,0.0,0.0,92969.12,7757.34,637.58,0.0,0.0,56100.77,1428.16,567.34,0.0,0.0,1995.5,1,75,1,2,1,1.0,,0,0,3928.5525827,3833.41829,3862.1477966,3857.2008756,3873.8305591,3888.20085,3833.1304565,3869.2523729,3852.0397194,3879.5866792,3843.9879591,3895.3555282,3828.8371694,3864.6749055,3813.3361062,3810.1619274,3902.8270179,3847.519256,3853.0864014,3852.2512902,3898.4178615,3886.3252961,3861.2200019,3907.8539082,3862.5699301,3846.6983126,3811.451471,3873.0433905,3888.3270683,3819.9129576,3810.0244932,3837.7940474,3891.3262098,3850.3400952,3933.605671,3836.1405192,3898.7746765,3881.9315758,3831.2493369,3880.7116377,3805.8705465,3946.8854881,3865.5749177,3841.9238094,3883.3756633,3847.6824878,3837.6089375,3849.0136856,3829.4494862,3849.9582481,3971.3254382,3831.7918547,3867.4236511,3858.737483,3828.445688,3822.2352917,3922.9431508,0.0,3892.8648477,3911.7054996,1700,56100.77,56100770.0,561.0077,16442.195193434934,5.848033482398807,9.0,medium,mixed,4000-6000,1970-1979,Single-family detached,West North Central,MIDWEST,45,18.0,0,7.438971592395862,9.5931,33000.45294117647
116568,5094.1513131,SOUTH,West South Central,U,750,3620,2,1,2400,2400,2400,2.0,3,2,3,7,1.0,4,1,1,2,2,1.0,0.0,1.0,0.0,,1.0,1.0,3,3.0,1.0,3.0,3.0,,0,0,,1.0,68.0,68.0,68.0,1.0,3.0,62245.5,32256.22,0.0,0.0,94501.72,18243.11,315.97,0.0,0.0,11990.33,1800.96,349.32,0.0,0.0,2150.28,1,45,1,4,1,1.0,,0,0,5183.8506958,5226.9211833,5110.0241397,5223.7256824,5139.3883703,5178.464292,5306.807749,5216.5812143,5173.0185479,5214.8668704,5071.9921997,5160.0119462,5112.8211136,5072.1350407,5154.426523,5092.8091679,5186.982132,5170.525909,5094.015004,5122.1389752,5245.7802937,5216.5379463,5025.7609575,5122.5493198,5119.7080596,5139.5284458,5196.83082,5099.4916994,5167.4950029,0.0,5052.3151528,5124.1453002,5266.8936491,5166.7644104,5179.4830445,5222.8400834,5236.1370904,5235.6252958,5094.2034264,5087.4750543,5279.0985465,5188.7599642,5235.3325631,5204.3367711,5127.4954309,5167.099041,5143.9495325,5310.1395647,5212.4511666,5245.7281737,5263.2564018,5096.564352,5153.0688799,5163.6865826,5294.3011674,5329.8509722,5171.1719147,5248.1067731,5423.7620759,5101.3736286,2400,11990.33,11990330.0,119.9033,3514.164712778429,6.661294444444445,5.0,poor,mild,<2000,Before 1950,Single-family detached,West South Central,SOUTH,80,8.0,0,7.783640596221253,1.8,4995.970833333334
116569,2128.8155594,NORTHEAST,New England,U,5300,929,3,6,2400,2400,2400,1.0,2,0,2,5,1.0,3,5,2,1,4,1.0,1.0,0.0,0.0,1.0,0.0,,2,5.0,1.0,3.0,3.0,7.0,0,0,,1.0,72.0,72.0,72.0,1.0,3.0,19835.14,57951.22,0.0,0.0,77786.36,5813.35,566.32,0.0,0.0,47541.25,1444.3,819.3,0.0,0.0,2263.6,1,80,2,5,1,1.0,,0,0,2143.6077958,2163.8044458,2110.3889367,2136.9674145,2161.7749235,2160.251962,2098.9716411,2113.1049937,2154.5487171,2154.5861973,2100.9935316,2225.2047708,2155.1530208,2110.9850214,2153.9139068,2155.3564945,2166.4609806,2089.3261002,2169.1661644,2148.2115116,2173.1037,2151.7743323,2130.2387549,2225.0300794,2230.3205604,2175.8306024,2114.9178026,2108.9486498,2132.7898151,2115.2779707,2145.6981121,2145.0090299,2130.6300877,2176.1587028,2145.4731906,2143.6784366,2208.3722342,2171.0485974,2081.5312636,2149.9494184,2138.672972,2170.2836445,2200.3058292,2118.2835251,2091.790207,2171.7575274,2109.3594759,2117.7490303,2251.6692492,0.0,2135.3378323,2168.7399318,2164.3024761,2143.7607309,2187.8773638,2136.3318731,2165.728369,2202.9053222,2176.244026,2138.2351934,2400,47541.25,47541250.0,475.4125,13933.543376318874,3.73751965408805,11.0,good,mixed,4000-6000,1990-1999,Single-family attached,New England,NORTHEAST,25,8.0,0,7.783640596221253,12.72,19808.854166666668
116570,5907.630901,WEST,Pacific,U,4684,147,2,2,2210,2210,0,1.0,3,0,3,8,1.0,4,3,2,2,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,5.0,1.0,3.0,3.0,5.0,0,0,,2.0,70.0,67.0,67.0,,,57836.75,61519.25,0.0,0.0,119356.0,16950.98,576.84,0.0,0.0,49457.68,2252.11,733.44,0.0,0.0,2985.55,1,82,1,4,1,1.0,,0,0,6054.272194,5981.6995693,0.0,6005.7028484,5995.2471981,5933.486435,6033.0305762,5992.3655035,5939.8549146,6153.5878667,5980.18835,5994.2655005,6019.85756,6022.7241503,6100.1017396,6020.6641027,6013.05833,6052.4939919,5998.9390756,5999.6773742,6056.0168021,5914.2876811,6015.2579192,6003.2154443,6082.5442939,6011.3242984,6056.4792042,5996.0660817,6035.5313286,5982.5223865,6021.9350976,6003.2253169,5976.0942822,5935.3716798,5926.0063576,6063.7879108,6021.5720042,5944.7414567,5960.4529985,5996.2202779,5927.7921605,5998.4516312,6041.1730263,5983.8502704,6047.124692,5963.0392679,6006.3298852,5959.9624579,5983.918449,6051.1318225,5984.7592479,6110.7441458,6101.0537321,5990.5130405,6091.8489439,6000.4485902,5980.3022074,6044.8330179,5966.5863382,5953.1512053,2210,49457.68,49457680.0,494.5768,14495.216881594373,4.777762750636614,10.0,medium,mixed,4000-6000,1950-1959,Single-family detached,Pacific,WEST,65,8.0,0,7.701200180857446,10.35164,22379.0407239819
116573,5610.7513209,SOUTH,West South Central,R,1774,2543,2,3,1500,1500,1500,1.0,1,1,3,6,1.0,5,3,2,3,3,0.0,0.0,0.0,1.0,,0.0,,1,5.0,1.0,3.0,5.0,,0,0,,4.0,74.0,62.0,70.0,1.0,5.0,20155.38,40050.38,0.0,0.0,60205.76,5907.2,393.43,0.0,0.0,27953.9,624.73,540.72,0.0,0.0,1165.45,1,78,1,2,1,1.0,,0,0,5709.6331808,5663.6779279,5751.2544091,0.0,5775.0709556,5773.6836166,5683.8151866,5668.3369599,5666.4908169,5615.737302,5648.5937113,5606.2066613,5630.5778615,5636.6603595,5711.5371711,5757.6649061,5678.947024,5679.7224901,5699.6409962,5784.9549506,5759.3728806,5628.353087,5689.259746,5777.5763138,5710.526581,5778.3935547,5664.4842191,5669.430534,5717.3769097,5671.7292223,5806.3981069,5789.9180949,5622.2212903,5793.3143079,5630.4181661,5649.5725965,5731.4158422,5655.0673571,5660.1151088,5922.2369279,5780.5868807,5835.4515551,5670.624147,5678.3002501,5805.8774405,5815.4911413,5621.9105402,5697.1559789,5831.8494997,5819.6817348,5719.202296,5658.1499955,5770.7716289,5772.8052343,5614.8832256,5658.6008194,5697.3090642,5605.0815698,5689.0436933,5686.2911432,1500,27953.9,27953900.0,279.539,8192.819460726847,10.505035700864337,8.0,medium,mild,<2000,1960-1969,Single-family detached,West South Central,SOUTH,55,18.0,0,7.313886831633462,2.661,18635.933333333334
116574,6617.9067537,NORTHEAST,Middle Atlantic,U,4242,1329,2,1,1730,870,870,2.0,2,1,3,8,0.0,6,4,2,2,3,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3,5.0,1.0,3.0,2.0,,0,0,,1.0,66.0,66.0,66.0,1.0,3.0,29550.38,75707.63,0.0,0.0,105258.01,8660.72,735.15,0.0,0.0,24874.78,2306.29,1399.07,0.0,0.0,3705.36,4,46,1,5,1,1.0,,0,1,6761.111922,6606.4665564,6775.2149362,6756.7701129,6733.8053736,6668.5474038,6719.4109902,6798.3460607,6716.4320609,6842.0640165,6765.2426015,6794.9789162,6697.3948361,6766.6562792,0.0,6738.4984292,6722.9724352,6796.959226,6633.4020912,6759.1388613,6845.1182367,6783.9529735,6577.1970059,6788.7828162,6745.2912491,6726.9707855,6716.1943917,6749.9095152,6802.472757,6708.4610339,6679.4656522,6768.3431389,6757.5614102,6719.7402642,6677.754063,6717.0641642,6779.2606726,6734.4569477,6793.3862723,6717.236599,6701.5180546,6729.5524863,6673.2023019,6734.4004999,6731.9235858,6728.4029413,6706.7579743,6729.7632353,6742.2363131,6724.4348295,6696.0570778,6736.7546286,6737.5271309,6680.6873345,6662.9678248,6724.3639839,6788.1218986,6669.3191961,6719.401628,6735.4798351,870,24874.78,24874780.0,248.7478,7290.381008206331,6.740146428435947,9.0,medium,mixed,4000-6000,Before 1950,Single-family detached,Middle Atlantic,NORTHEAST,80,4.0,0,6.769641976852503,3.69054,28591.701149425287
116576,8130.4541672,SOUTH,South Atlantic,U,2854,1891,2,6,910,910,910,1.0,2,0,3,9,0.0,5,2,2,1,4,0.0,0.0,0.0,1.0,,1.0,0.0,1,5.0,1.0,3.0,2.0,,0,0,,3.0,73.0,73.0,73.0,1.0,3.0,31884.42,81907.87,0.0,0.0,113792.29,9344.79,781.93,0.0,0.0,53845.13,1183.36,1084.05,0.0,0.0,2267.41,3,64,2,3,1,1.0,,0,0,8148.2510812,8149.3748805,8263.1941042,8361.98419,8330.7878128,8313.4782171,8397.509965,8174.0050162,8189.6022434,8213.4511109,8212.4839281,8195.6537895,8340.5812665,8135.4986404,8166.1908993,8163.1348421,8310.0516182,8419.5966075,8284.7169144,8178.8062268,8465.3572078,8187.2077786,8230.9356003,8256.983982,8241.7901911,8233.0186769,8292.36439,8327.7081916,8373.5012106,8254.9740745,8269.9824414,8233.489329,8220.4123118,8295.5086425,8260.905346,0.0,8291.5686887,8336.4497112,8216.1578907,8134.699163,8223.3885196,8299.9713994,8164.1618395,8334.8380975,8329.4512592,8264.5588756,8239.8966361,8304.6627166,8270.6829384,8397.5745539,8127.8737427,8150.0903663,8302.7740773,8349.7488039,8298.349769,8256.4284126,8387.9756001,8206.2586314,8268.3269621,8512.2186985,910,53845.13,53845130.0,538.4513,15781.104923798359,20.732471102828494,11.0,good,mild,2000-4000,1990-1999,Single-family detached,South Atlantic,SOUTH,25,4.0,0,6.814542897259958,2.59714,59170.47252747253
116577,4283.2810262,MIDWEST,East North Central,U,5487,1234,3,8,3500,3500,3500,3.0,3,2,5,10,0.0,6,3,2,1,4,1.0,1.0,0.0,0.0,1.0,0.0,,3,5.0,1.0,3.0,3.0,5.0,0,0,,3.0,70.0,68.0,60.0,1.0,3.0,33623.85,86256.0,0.0,0.0,119879.85,9854.59,850.89,0.0,0.0,54688.15,1427.67,1112.55,0.0,0.0,2540.22,4,47,2,5,1,1.0,,0,0,4007.1795746,4380.4912764,4347.4698724,3988.9040367,3957.0212481,4012.8022045,3942.1615695,4028.1763872,4374.8507142,4028.8446651,0.0,3987.6416404,4177.3450257,4078.4348205,4017.7574956,4319.5734042,4019.8868707,3968.9886642,3960.685793,4021.364194,4392.3591965,4425.1156425,3954.5069634,4034.0840623,4320.3514092,4074.2359368,4367.8988347,4034.5969668,3924.7025511,3879.3007544,4010.6947461,3964.4399962,3992.8015463,4355.2749523,4045.6596355,4048.2530393,3964.5234402,4357.4154026,3974.372013,4334.1130599,4055.8959575,4375.5019612,3990.54882,4346.6530244,3909.0112158,4348.117918,3987.1923405,4362.9205298,4317.7230268,4024.8916589,4371.0965891,4026.540419,3992.0542508,4312.6786389,3971.6182761,4046.1251457,4420.5501771,4408.0861062,4284.5925552,4308.3202439,3500,54688.15,54688150.0,546.8815,16028.179953106683,2.847673722304668,12.0,good,mixed,4000-6000,2010-2015,Single-family attached,East North Central,MIDWEST,7,8.0,0,8.160803920954665,19.2045,15625.185714285713
116578,2249.0077565,WEST,Mountain North,R,6152,276,2,4,3460,3460,3460,1.0,3,0,4,11,0.0,5,3,2,1,3,0.0,1.0,0.0,0.0,1.0,0.0,,3,5.0,1.0,3.0,1.0,1.0,0,0,,1.0,71.0,71.0,71.0,1.0,6.0,33850.33,132180.36,0.0,0.0,166030.69,9920.97,1424.24,0.0,0.0,80545.48,947.35,1104.53,0.0,0.0,2051.88,2,67,1,4,1,1.0,,0,0,2280.6456008,2281.7465289,2239.8612735,2256.4048282,2300.8188423,2309.9118024,2287.5172011,2304.7993001,2235.0642829,2337.6407251,2266.6015328,2290.1817183,2269.2532888,0.0,2255.2652411,2265.3661977,2316.6438639,2253.7634683,2301.5913298,2277.1715058,2306.2282883,2287.5620762,2287.0033917,2272.8875093,2294.0523245,2225.4694935,2282.6828922,2274.9123663,2291.292422,2272.0295937,2290.5125409,2249.0727372,2280.7463605,2303.2622302,2237.8270508,2265.1609467,2308.0500547,2283.6334178,2310.132544,2273.5246604,2260.9392558,2316.1134439,2312.0905083,2289.8274908,2293.8789508,2302.270707,2279.4104645,2290.1383768,2244.73612,2351.7768725,2295.8602395,2288.2168449,2290.702149,2381.9201988,2261.9259475,2307.1331067,2271.6397592,2301.322653,2252.4046593,2309.4671641,3460,80545.48,80545480.0,805.4548,23606.529894490035,3.783979268925186,12.0,good,cold,6000-8000,1970-1979,Single-family detached,Mountain North,WEST,45,1.0,0,8.149312843635345,21.28592,23279.040462427747
116579,3090.6807248,NORTHEAST,New England,U,5247,909,5,2,1500,1500,1500,,2,0,2,4,,1,2,1,2,3,0.0,,,,,,,7,,1.0,3.0,3.0,,0,0,,1.0,70.0,70.0,70.0,1.0,3.0,16491.16,32168.96,0.0,0.0,48660.12,4833.28,314.45,0.0,0.0,18608.31,1121.02,606.67,0.0,0.0,1727.69,2,57,2,3,1,1.0,,0,0,3118.0359346,3113.7109127,3180.7598752,3129.8037196,3123.7393653,3187.6314216,3144.5827806,3280.5030404,3119.8248359,3096.3070236,3077.2401367,3080.497089,3194.7724757,3195.8631544,3117.2487846,3139.9344074,3165.0617621,3136.7289665,3179.0775432,3106.8937327,3133.96559,3117.801324,3123.5695707,3170.7598899,3144.1392228,3162.9569184,3266.398628,3079.7524566,3148.0020513,3119.8291801,3189.1826251,3060.9528805,3147.2985675,3104.9915996,3109.5526014,3238.4032756,3133.026354,3170.579451,3159.7820851,3202.5141246,0.0,3173.2519996,3112.317362,3110.1338936,3135.6428946,3151.4677836,3161.7450679,3127.0270764,3157.5742506,3120.8482518,3029.8615093,3119.5006479,3153.7761774,3122.5032131,3120.4738289,3146.2461981,3122.4515702,3062.987882,3116.3512014,3085.2601338,1500,18608.31,18608310.0,186.0831,5453.783704572098,2.3643110348770726,8.0,medium,mixed,4000-6000,1950-1959,Apartment (5+ units),New England,NORTHEAST,65,8.0,0,7.313886831633462,7.8705,12405.54
116582,7227.0795791,SOUTH,West South Central,U,3152,2119,2,1,1130,1130,1130,1.0,1,0,3,7,1.0,5,1,1,2,3,0.0,0.0,1.0,0.0,,1.0,0.0,3,5.0,1.0,3.0,4.0,,0,0,,1.0,68.0,65.0,65.0,1.0,4.0,30211.03,69795.27,0.0,0.0,100006.3,8854.35,694.07,0.0,0.0,54632.26,985.72,606.08,0.0,0.0,1591.8,1,37,2,3,1,1.0,,0,0,7388.2850804,7416.1730539,7278.6146493,7408.0865683,7285.1717942,7309.3066398,0.0,7403.2657111,7350.56034,7343.5237871,7111.038656,7367.6383084,7217.3135348,7199.8489138,7251.0961495,7215.0052118,7302.7633338,7410.1295325,7229.4392764,7289.3289021,7448.1217444,7412.0454186,7239.7910998,7261.2634185,7295.8604361,7293.650754,7344.6020249,7217.1511321,7325.2511879,7313.5809828,7174.3950099,7176.8141294,7501.4562507,7384.1836235,7308.778396,7364.669533,7355.6363393,7488.347217,7265.9922663,7240.8240539,7404.0252912,7444.8684903,7309.2595533,7366.831286,7229.8657022,7321.1981997,7394.1599249,7424.7245678,7444.6283732,7425.9679086,7361.2125651,7144.6391524,7333.5647587,7424.6347166,7491.4752066,7556.2929345,7299.9590687,7385.9112841,7674.6627656,7243.5088463,1130,54632.26,54632260.0,546.3226,16011.799531066823,15.338557342437447,7.0,medium,mixed,2000-4000,Before 1950,Single-family detached,West South Central,SOUTH,80,13.0,0,7.030857476116121,3.56176,48347.13274336283
116583,2313.7076215,WEST,Mountain North,C,6148,278,2,6,980,980,980,1.0,2,0,3,6,1.0,3,1,2,1,4,1.0,0.0,1.0,0.0,,0.0,,1,5.0,1.0,3.0,1.0,,0,0,,3.0,70.0,65.0,65.0,1.0,1.0,36554.05,57928.23,0.0,0.0,94482.28,10713.38,623.12,0.0,0.0,36441.49,1053.45,525.0,0.0,0.0,1578.45,2,57,1,3,1,1.0,,0,0,2341.9463115,2359.4914353,2308.8499272,2398.8332631,2352.9102403,2413.6580732,2322.0095524,2322.3310108,2351.7886756,2348.9453292,2347.3857184,2350.1320548,2390.4165994,2317.1156762,2321.4075832,2353.4555685,2364.3018808,2334.6050797,2422.7153022,2337.0763039,2350.2833716,2304.59074,2353.4547432,2372.9518736,2351.955101,2325.9607644,2363.4866681,2350.6166753,2353.3197482,2357.0846025,2349.8098546,2371.7271552,2369.2773562,2380.3349721,0.0,2356.1603758,2312.7424116,2347.5184383,2351.7886344,2342.1328302,2357.7210227,2340.9739025,2349.6008713,2357.6244117,2366.3562309,2370.4219624,2335.560289,2360.409982,2350.6572042,2378.7131351,2341.1639787,2317.4244193,2351.3692067,2335.3204579,2376.2880228,2315.3809117,2350.7484741,2318.2741417,2391.6503627,2338.8820754,980,36441.49,36441490.0,364.4149,10680.3898007034,6.0483399280336725,11.0,good,cold,6000-8000,1990-1999,Single-family detached,Mountain North,WEST,25,1.0,0,6.8885724595653635,6.02504,37185.19387755102
116585,1168.3908376,NORTHEAST,New England,U,6699,796,5,4,1000,1000,400,,1,0,2,5,,1,1,2,3,3,1.0,,,,,,,2,,1.0,2.0,6.0,,0,0,,1.0,70.0,65.0,65.0,4.0,2.0,20937.7,50583.13,0.0,0.0,71520.83,6136.49,488.86,0.0,0.0,29230.65,1312.25,780.94,0.0,0.0,2093.19,2,35,2,5,1,2.0,,0,0,1174.7249048,1180.4195223,1181.485486,1204.7406502,1172.4949834,1177.2893892,1165.6473297,1249.7610095,1215.320064,1200.3619941,1180.3761029,1164.9308017,1212.9601573,1197.4162274,1177.3089604,1190.6592951,1171.222445,1193.2458148,1180.9331354,1176.2625238,1181.936998,1180.0862454,1187.6567995,1207.3705582,1200.736734,1178.7647871,1162.1814213,1186.7921188,1214.3432209,1172.7037165,1187.6367669,0.0,1194.9395858,1191.1919076,1175.3679024,1205.9667865,1188.9256688,1201.2218547,1195.5527116,1207.1662584,1161.1910154,1174.0245178,1183.802806,1215.6879555,1195.0559543,1170.9719354,1181.6236963,1201.4438627,1192.1472457,1176.9892624,1171.5972824,1184.3840083,1195.2951173,1190.7848093,1162.6579726,1190.0711198,1184.9000329,1183.8892934,1175.5242106,1185.274098,1000,29230.65,29230650.0,292.3065,8567.013481828839,4.363434841021048,9.0,medium,cold,6000-8000,1970-1979,Apartment (5+ units),New England,NORTHEAST,45,,1,6.90875477931522,6.699,29230.65
116589,3343.4990379,NORTHEAST,New England,U,4776,1026,3,2,1500,1500,1500,2.0,1,0,2,7,0.0,4,1,1,3,3,0.0,0.0,0.0,0.0,,0.0,,5,2.0,1.0,2.0,6.0,,0,0,3.0,1.0,72.0,60.0,72.0,1.0,5.0,16395.38,61745.86,0.0,0.0,78141.24,4805.21,603.11,0.0,0.0,34784.22,1116.22,1082.49,0.0,0.0,2198.71,2,69,1,3,1,1.0,,0,0,3514.3967385,3408.6621476,3338.2056189,3489.2778376,3593.5715935,3668.6857728,3452.402608,3660.5582003,3326.3039385,3566.1391932,3485.5921882,3519.4520332,3420.9685741,3459.6700392,3537.1617148,3366.5005372,3591.6576125,3493.2013393,3615.9199669,3457.2009288,3329.5919902,3369.1306218,3617.6087573,3578.3697597,0.0,3565.7432956,3587.1215373,3469.2692579,3494.9557581,3515.2403225,3526.949889,3523.5555614,3469.2297642,3362.4427177,3358.9285783,3761.6774359,3664.901388,3404.7215821,3498.2376318,3385.5882063,3568.9171582,3436.390058,3640.9038539,3275.8727325,3531.9207563,3356.7695481,3616.7769279,3298.3191628,3553.6640468,3581.1855018,3294.1212443,3566.465666,3503.4095295,3341.604541,3569.6450154,3508.7037909,3440.338778,3403.7124663,3385.9755575,3314.79075,1500,34784.22,34784220.0,347.8422,10194.671746776085,4.8554187604690116,6.0,medium,mixed,4000-6000,1950-1959,Single-family attached,New England,NORTHEAST,65,,1,7.313886831633462,7.164,23189.48
